,y,D,ite
1128,7.0,0,24.0
1129,0.0,1,-7.0
1130,17.0,0,14.0
1131,24.0,0,-23.0
1132,0.0,0,9.0
1133,31.0,0,-7.0
1134,31.0,0,0.0
1135,8.0,0,23.0
1136,0.0,0,0.0
1137,31.0,1,3.0
1138,31.0,0,0.0
1139,31.0,0,0.0
1140,0.0,0,0.0
1141,29.0,0,2.0
1142,0.0,0,0.0
1143,27.0,0,-27.0
1144,0.0,0,3.0
1145,25.0,0,-25.0
1146,12.0,0,6.0
1147,0.0,0,28.0
1148,0.0,0,2.0
1149,0.0,0,0.0
1150,1.0,0,2.0
1151,31.0,0,0.0
1152,31.0,0,0.0
1153,0.0,0,31.0
1154,0.0,0,31.0
1155,11.0,0,-11.0
1156,31.0,1,13.0
1157,0.0,1,-31.0
1158,19.0,1,19.0
1159,0.0,0,15.0
1160,6.0,0,-3.0
1161,0.0,0,0.0
1162,0.0,0,0.0
1163,24.0,0,-3.0
1164,14.0,0,11.0
1165,31.0,0,0.0
1166,22.0,0,9.0
1167,28.0,0,-6.0
1168,0.0,0,0.0
1169,0.0,0,0.0
1170,0.0,0,31.0
1171,0.0,1,-3.0
1172,0.0,0,0.0
1173,0.0,0,0.0
1174,0.0,0,31.0
1175,20.0,0,-20.0
1176,28.0,1,28.0
1177,0.0,0,4.0
1178,0.0,0,0.0
1179,0.0,0,4.0
1180,0.0,0,31.0
1181,31.0,1,31.0
1182,19.0,0,12.0
1183,9.0,0,-9.0
1184,29.0,0,2.0
1185,18.0,1,18.0
1186,9.0,1,4.0
1187,31.0,0,0.0
1188,0.0,0,0.0
1189,31.0,0,0.0
1190,0.0,0,0.0
1191,2.0,1,-3.0
1192,0.0,0,0.0
1193,18.0,0,2.0
1194,11.0,1,11.0
1195,9.0,0,-9.0
1196,21.0,0,8.0
1197,0.0,0,11.0
1198,0.0,0,31.0
1199,9.0,0,22.0
1200,8.0,1,-14.0
1201,11.0,0,20.0
1202,28.0,1,14.0
1203,12.0,0,-3.0
1204,20.0,0,-17.0
1205,6.0,0,23.0
1206,2.0,0,21.0
1207,8.0,0,-8.0
1208,0.0,0,9.0
1209,0.0,0,0.0
1210,0.0,0,0.0
1211,26.0,0,-22.0
1212,29.0,0,2.0
1213,10.0,0,8.0
1214,0.0,0,10.0
1215,0.0,0,8.0
1216,31.0,0,0.0
1217,30.0,0,1.0
1218,0.0,0,0.0
1219,21.0,0,10.0
1220,0.0,0,0.0
1221,29.0,0,-1.0
1222,26.0,0,4.0
1223,16.0,0,0.0
1224,26.0,0,5.0
1225,16.0,0,-16.0
1226,0.0,0,31.0
1227,9.0,0,22.0
1228,27.0,0,4.0
1229,7.0,0,18.0
1230,22.0,0,-9.0
1231,0.0,0,0.0
1232,14.0,0,-14.0
1233,3.0,0,13.0
1234,1.0,0,-1.0
1235,26.0,0,5.0
1236,5.0,0,11.0
1237,0.0,0,0.0
1238,31.0,0,-11.0
1239,0.0,0,0.0
1240,19.0,0,-1.0
1241,0.0,0,10.0
1242,0.0,0,31.0
1243,0.0,1,0.0
1244,0.0,0,28.0
1245,7.0,1,7.0
1246,14.0,0,-0.0
1247,25.0,0,2.0
1248,10.0,0,11.0
1249,25.0,0,6.0
1250,0.0,0,31.0
1251,20.0,1,20.0
1252,5.0,0,-5.0
1253,24.0,0,-4.0
1254,21.0,0,10.0
1255,28.0,1,10.0
1256,0.0,0,0.0
1257,31.0,0,0.0
1258,17.0,0,14.0
1259,13.0,0,15.0
1260,7.0,0,-6.0
1261,0.0,1,0.0
1262,22.0,0,-22.0
1263,0.0,1,-9.0
1264,0.0,0,11.0
1265,1.0,0,-1.0
1266,26.0,1,25.0
1267,0.0,0,31.0
1268,13.0,1,13.0
1269,25.0,1,2.0
1270,26.0,0,5.0
1271,0.0,0,10.0
1272,0.0,0,31.0
1273,27.0,0,4.0
1274,0.0,0,23.0
1275,0.0,0,0.0
1276,0.0,1,0.0
1277,0.0,1,0.0
1278,13.0,0,18.0
1279,0.0,0,0.0
1280,10.0,0,21.0
1281,0.0,0,0.0
1282,0.0,0,4.0
1283,0.0,0,1.0
1284,31.0,1,0.0
1285,19.0,0,-19.0
1286,26.0,0,-20.0
1287,0.0,0,0.0
1288,0.0,0,20.0
1289,9.0,0,21.0
1290,12.0,0,-12.0
1291,4.0,0,-4.0
1292,0.0,1,-21.0
1293,31.0,0,0.0
1294,29.0,0,2.0
1295,20.0,0,11.0
1296,0.0,1,-1.0
1297,29.0,0,2.0
1298,0.0,0,0.0
1299,31.0,1,0.0
1300,19.0,0,-19.0
1301,0.0,0,31.0
1302,0.0,0,20.0
1303,31.0,1,0.0
1304,0.0,1,-6.0
1305,0.0,0,31.0
1306,0.0,0,11.0
1307,3.0,0,13.0
1308,0.0,0,5.0
1309,27.0,0,-2.0
1310,0.0,0,8.0
1311,31.0,0,0.0
1312,28.0,0,3.0
1313,27.0,0,4.0
1314,0.0,1,0.0
1315,10.0,1,10.0
1316,0.0,0,31.0
1317,6.0,1,-11.0
1318,3.0,1,3.0
1319,31.0,1,31.0
1320,18.0,0,13.0
1321,0.0,0,0.0
1322,19.0,1,19.0
1323,20.0,0,11.0
1324,0.0,0,24.0
1325,31.0,0,0.0
1326,0.0,0,31.0
1327,3.0,1,-28.0
1328,28.0,0,3.0
1329,0.0,0,21.0
1330,9.0,1,-17.0
1331,5.0,0,-5.0
1332,25.0,0,-10.0
1333,0.0,0,8.0
1334,0.0,0,0.0
1335,18.0,1,17.0
1336,0.0,0,31.0
1337,0.0,0,0.0
1338,5.0,0,7.0
1339,12.0,1,12.0
1340,0.0,1,0.0
1341,18.0,0,-1.0
1342,27.0,0,-27.0
1343,12.0,1,-18.0
1344,9.0,0,-9.0
1345,10.0,0,21.0
1346,0.0,0,0.0
1347,26.0,0,-15.0
1348,0.0,0,19.0
1349,0.0,1,0.0
1350,0.0,0,0.0
1351,5.0,0,26.0
1352,31.0,1,0.0
1353,31.0,0,-8.0
1354,0.0,1,-21.0
1355,0.0,1,-2.0
1356,0.0,1,-23.0
1357,28.0,0,3.0
1358,13.0,0,-13.0
1359,19.0,1,19.0
1360,16.0,0,15.0
1361,2.0,0,9.0
1362,0.0,0,6.0
1363,0.0,0,31.0
1364,29.0,0,2.0
1365,30.0,0,-30.0
1366,20.0,0,11.0
1367,0.0,1,-23.0
1368,31.0,0,-17.0
1369,0.0,0,20.0
1370,0.0,0,0.0
1371,31.0,1,18.0
1372,31.0,1,25.0
1373,0.0,0,0.0
1374,0.0,1,-31.0
1375,29.0,0,2.0
1376,31.0,0,-24.0
1377,30.0,0,-30.0
1378,15.0,0,-15.0
1379,27.0,0,-15.0
1380,0.0,1,-3.0
1381,0.0,0,31.0
1382,0.0,1,0.0
1383,23.0,0,-23.0
1384,23.0,0,-23.0
1385,8.0,0,-8.0
1386,0.0,0,31.0
1387,0.0,1,-8.0
1388,0.0,1,-2.0
1389,16.0,1,15.0
1390,0.0,1,0.0
1391,22.0,0,-10.0
1392,31.0,0,-12.0
1393,8.0,1,8.0
1394,0.0,0,0.0
1395,17.0,0,14.0
1396,0.0,1,-30.0
1397,20.0,1,20.0
1398,25.0,1,25.0
1399,31.0,0,0.0
1400,15.0,1,-10.0
1401,31.0,1,3.0
1402,28.0,0,-27.0
1403,0.0,0,0.0
1404,31.0,0,-22.0
1405,3.0,0,6.0
1406,8.0,0,-8.0
1407,0.0,0,0.0
1408,31.0,1,2.0
1409,0.0,0,0.0
1410,3.0,0,5.0
1411,0.0,0,31.0
1412,0.0,1,0.0
1413,5.0,0,-5.0
1414,0.0,0,0.0
1415,30.0,0,1.0
1416,29.0,0,-27.0
1417,24.0,1,-3.0
1418,26.0,0,5.0
1419,0.0,0,0.0
1420,3.0,0,-3.0
1421,0.0,0,0.0
1422,0.0,0,0.0
1423,23.0,0,8.0
1424,16.0,0,15.0
1425,0.0,1,0.0
1426,20.0,0,11.0
1427,31.0,0,0.0
1428,30.0,0,-2.0
1429,16.0,0,-16.0
1430,12.0,0,19.0
1431,0.0,0,0.0
1432,16.0,0,5.0
1433,28.0,0,3.0
1434,0.0,0,0.0
1435,0.0,0,0.0
1436,7.0,0,-7.0
1437,11.0,1,-5.0
1438,0.0,0,16.0
1439,2.0,1,-18.0
1440,0.0,0,1.0
1441,17.0,0,14.0
1442,0.0,0,0.0
1443,18.0,0,-5.0
1444,0.0,0,0.0
1445,25.0,0,6.0
1446,29.0,0,-5.0
1447,29.0,0,2.0
1448,31.0,1,10.0
1449,31.0,0,-31.0
1450,20.0,0,6.0
1451,22.0,0,4.0
1452,0.0,0,1.0
1453,0.0,0,12.0
1454,19.0,1,-3.0
1455,19.0,0,12.0
1456,31.0,1,15.0
1457,0.0,0,11.0
1458,0.0,0,0.0
1459,0.0,0,28.0
1460,9.0,0,-9.0
1461,27.0,1,27.0
1462,21.0,0,10.0
1463,0.0,0,0.0
1464,11.0,1,11.0
1465,27.0,0,4.0
1466,0.0,0,0.0
1467,31.0,0,-17.0
1468,18.0,0,6.0
1469,19.0,0,12.0
1470,9.0,0,22.0
1471,0.0,0,0.0
1472,0.0,0,25.0
1473,0.0,0,5.0
1474,0.0,0,31.0
1475,11.0,1,11.0
1476,0.0,0,0.0
1477,19.0,0,12.0
1478,18.0,0,13.0
1479,9.0,0,-4.0
1480,0.0,0,0.0
1481,31.0,0,-20.0
1482,31.0,0,0.0
1483,0.0,0,18.0
1484,0.0,0,0.0
1485,29.0,1,25.0
1486,31.0,0,-9.0
1487,0.0,1,0.0
1488,22.0,0,9.0
1489,18.0,0,-15.0
1490,0.0,0,31.0
1491,29.0,1,29.0
1492,15.0,0,-9.0
1493,0.0,0,0.0
1494,0.0,0,6.0
1495,23.0,0,8.0
1496,20.0,0,3.0
1497,0.0,1,0.0
1498,0.0,0,25.0
1499,0.0,0,15.0
1500,0.0,0,0.0
1501,0.0,0,0.0
1502,9.0,0,-9.0
1503,31.0,0,-6.0
1504,2.0,0,-2.0
1505,15.0,0,13.0
1506,20.0,0,-17.0
1507,0.0,1,0.0
1508,27.0,0,-9.0
1509,0.0,0,0.0
1510,31.0,0,-5.0
1511,0.0,0,0.0
1512,21.0,0,10.0
1513,31.0,0,-3.0
1514,0.0,0,11.0
1515,17.0,0,8.0
1516,8.0,0,-8.0
1517,17.0,0,-17.0
1518,0.0,0,0.0
1519,0.0,0,0.0
1520,0.0,0,2.0
1521,2.0,0,-2.0
1522,0.0,0,16.0
1523,17.0,0,-10.0
1524,24.0,0,7.0
1525,0.0,0,0.0
1526,0.0,0,0.0
1527,3.0,0,11.0
1528,9.0,1,9.0
1529,14.0,0,17.0
1530,0.0,0,0.0
1531,31.0,0,0.0
1532,0.0,0,31.0
1533,0.0,1,-31.0
1534,3.0,0,-3.0
1535,0.0,0,0.0
1536,3.0,0,7.0
1537,0.0,0,0.0
1538,28.0,1,10.0
1539,27.0,0,-27.0
1540,3.0,0,-3.0
1541,0.0,0,0.0
1542,0.0,0,0.0
1543,23.0,0,-11.0
1544,0.0,0,24.0
1545,27.0,0,-19.0
1546,26.0,0,-15.0
1547,0.0,1,-5.0
1548,0.0,0,15.0
1549,0.0,0,0.0
1550,28.0,0,-28.0
1551,0.0,0,0.0
1552,24.0,0,-24.0
1553,19.0,0,-8.0
1554,30.0,0,-15.0
1555,31.0,0,-31.0
1556,16.0,0,-16.0
1557,9.0,0,-3.0
1558,20.0,0,11.0
1559,24.0,1,-7.0
1560,29.0,0,2.0
1561,0.0,0,0.0
1562,26.0,0,5.0
1563,0.0,1,-4.0
1564,0.0,0,0.0
1565,29.0,0,-11.0
1566,30.0,0,-10.0
1567,0.0,1,0.0
1568,14.0,1,8.0
1569,21.0,0,-21.0
1570,0.0,0,0.0
1571,0.0,0,0.0
1572,0.0,0,31.0
1573,0.0,0,0.0
1574,0.0,0,0.0
1575,7.0,0,24.0
1576,30.0,0,-30.0
1577,0.0,0,31.0
1578,0.0,0,7.0
1579,0.0,0,0.0
1580,1.0,0,-1.0
1581,18.0,1,-1.0
1582,14.0,0,5.0
1583,7.0,0,-7.0
1584,0.0,0,7.0
1585,0.0,0,16.0
1586,0.0,0,0.0
1587,0.0,0,31.0
1588,0.0,0,0.0
1589,20.0,0,0.0
1590,0.0,0,28.0
1591,0.0,0,9.0
1592,0.0,0,31.0
1593,15.0,0,16.0
1594,0.0,1,0.0
1595,3.0,0,28.0
1596,0.0,0,0.0
1597,0.0,0,27.0
1598,0.0,0,2.0
1599,31.0,0,0.0
1600,0.0,0,0.0
1601,0.0,0,16.0
1602,0.0,0,0.0
1603,0.0,0,31.0
1604,0.0,0,31.0
1605,10.0,0,21.0
1606,15.0,0,-4.0
1607,29.0,0,0.0
1608,31.0,0,-20.0
1609,0.0,1,0.0
1610,28.0,1,4.0
1611,31.0,0,0.0
1612,31.0,0,0.0
1613,0.0,1,-13.0
1614,31.0,0,0.0
1615,29.0,0,2.0
1616,31.0,0,-3.0
1617,0.0,1,-23.0
1618,17.0,0,-11.0
1619,0.0,0,0.0
1620,31.0,0,-26.0
1621,5.0,1,5.0
1622,0.0,0,0.0
1623,18.0,0,-7.0
1624,0.0,0,5.0
1625,16.0,0,-3.0
1626,0.0,0,15.0
1627,11.0,1,11.0
1628,3.0,0,6.0
1629,31.0,0,0.0
1630,31.0,1,2.0
1631,0.0,0,0.0
1632,31.0,1,13.0
1633,0.0,0,31.0
1634,0.0,0,0.0
1635,0.0,0,31.0
1636,13.0,1,13.0
1637,31.0,1,12.0
1638,31.0,1,30.0
1639,27.0,0,-27.0
1640,31.0,1,15.0
1641,0.0,0,0.0
1642,4.0,1,4.0
1643,0.0,0,0.0
1644,10.0,0,21.0
1645,31.0,1,19.0
1646,6.0,1,-25.0
1647,29.0,0,2.0
1648,10.0,0,-10.0
1649,0.0,0,0.0
1650,0.0,1,-27.0
1651,31.0,0,0.0
1652,14.0,0,-13.0
1653,11.0,0,-9.0
1654,0.0,0,0.0
1655,25.0,0,-25.0
1656,0.0,0,8.0
1657,31.0,0,-12.0
1658,8.0,0,23.0
1659,22.0,0,-9.0
1660,27.0,0,4.0
1661,2.0,0,5.0
1662,0.0,0,27.0
1663,0.0,0,29.0
1664,0.0,0,0.0
1665,0.0,0,0.0
1666,0.0,0,0.0
1667,0.0,0,0.0
1668,27.0,0,4.0
1669,15.0,0,-12.0
1670,2.0,1,2.0
1671,17.0,0,-1.0
1672,0.0,0,0.0
1673,26.0,0,-26.0
1674,24.0,1,24.0
1675,28.0,0,-18.0
1676,0.0,0,0.0
1677,9.0,0,-9.0
1678,6.0,1,-15.0
1679,25.0,0,-18.0
1680,0.0,0,3.0
1681,0.0,1,0.0
1682,0.0,0,0.0
1683,16.0,1,16.0
1684,16.0,0,-16.0
1685,0.0,0,0.0
1686,0.0,0,30.0
1687,31.0,0,0.0
1688,0.0,0,17.0
1689,14.0,0,-6.0
1690,24.0,0,-3.0
1691,9.0,0,-5.0
1692,24.0,0,-23.0
1693,0.0,0,23.0
1694,0.0,0,0.0
1695,4.0,0,-4.0
1696,0.0,0,0.0
1697,0.0,0,31.0
1698,25.0,0,-24.0
1699,28.0,0,3.0
1700,14.0,0,-14.0
1701,0.0,0,31.0
1702,9.0,0,22.0
1703,0.0,0,0.0
1704,2.0,0,29.0
1705,0.0,0,0.0
1706,0.0,1,0.0
1707,0.0,0,28.0
1708,0.0,0,0.0
1709,26.0,0,-14.0
1710,0.0,0,0.0
1711,10.0,1,-16.0
1712,29.0,0,-23.0
1713,16.0,0,15.0
1714,3.0,0,-3.0
1715,0.0,0,0.0
1716,0.0,0,0.0
1717,0.0,0,21.0
1718,3.0,0,0.0
1719,10.0,1,-12.0
1720,0.0,1,0.0
1721,1.0,0,30.0
1722,0.0,0,0.0
1723,31.0,0,0.0
1724,10.0,0,-10.0
1725,9.0,0,20.0
1726,0.0,0,0.0
1727,13.0,1,-16.0
1728,4.0,0,-1.0
1729,3.0,0,-3.0
1730,13.0,0,17.0
1731,0.0,0,0.0
1732,31.0,0,0.0
1733,21.0,1,21.0
1734,0.0,1,0.0
1735,0.0,0,0.0
1736,6.0,1,-12.0
1737,10.0,0,21.0
1738,22.0,0,-22.0
1739,0.0,0,25.0
1740,0.0,1,-18.0
1741,0.0,0,13.0
1742,29.0,0,2.0
1743,17.0,0,-17.0
1744,13.0,0,-13.0
1745,0.0,1,0.0
1746,14.0,0,13.0
1747,0.0,1,0.0
1748,0.0,0,13.0
1749,0.0,0,4.0
1750,25.0,0,-25.0
1751,0.0,0,0.0
1752,22.0,1,-2.0
1753,29.0,0,-10.0
1754,0.0,1,0.0
1755,10.0,0,-10.0
1756,0.0,0,31.0
1757,20.0,1,14.0
1758,0.0,0,11.0
1759,11.0,1,-20.0
1760,28.0,0,-2.0
1761,0.0,0,27.0
1762,0.0,0,0.0
1763,0.0,0,0.0
1764,3.0,0,-3.0
1765,0.0,0,0.0
1766,31.0,1,10.0
1767,0.0,0,0.0
1768,16.0,1,3.0
1769,31.0,1,0.0
1770,0.0,0,5.0
1771,31.0,0,0.0
1772,31.0,0,-31.0
1773,0.0,0,0.0
1774,0.0,0,0.0
1775,0.0,0,3.0
1776,11.0,1,11.0
1777,31.0,0,0.0
1778,30.0,0,1.0
1779,7.0,0,-7.0
1780,29.0,0,2.0
1781,0.0,0,3.0
1782,31.0,1,6.0
1783,14.0,0,-14.0
1784,0.0,0,0.0
1785,0.0,0,0.0
1786,0.0,1,0.0
1787,0.0,1,-22.0
1788,24.0,1,24.0
1789,8.0,1,8.0
1790,31.0,1,31.0
1791,0.0,0,3.0
1792,13.0,0,10.0
1793,0.0,1,-19.0
1794,31.0,0,0.0
1795,0.0,1,0.0
1796,0.0,0,31.0
1797,0.0,0,31.0
1798,0.0,0,0.0
1799,0.0,1,0.0
1800,0.0,0,0.0
1801,16.0,0,-16.0
1802,0.0,0,0.0
1803,31.0,0,0.0
1804,20.0,0,11.0
1805,19.0,0,4.0
1806,25.0,0,6.0
1807,27.0,0,4.0
1808,0.0,0,29.0
1809,31.0,0,0.0
1810,0.0,1,-4.0
1811,21.0,0,10.0
1812,4.0,0,-4.0
1813,12.0,1,-19.0
1814,0.0,0,24.0
1815,0.0,0,0.0
1816,0.0,0,0.0
1817,31.0,1,14.0
1818,0.0,0,0.0
1819,0.0,0,0.0
1820,0.0,0,0.0
1821,24.0,0,-21.0
1822,0.0,0,3.0
1823,0.0,0,0.0
1824,26.0,0,-15.0
1825,16.0,0,15.0
1826,31.0,1,7.0
1827,0.0,0,0.0
1828,0.0,0,7.0
1829,31.0,0,-15.0
1830,5.0,0,-5.0
1831,0.0,0,31.0
1832,31.0,1,22.0
1833,21.0,0,8.0
1834,31.0,0,0.0
1835,0.0,0,0.0
1836,31.0,0,0.0
1837,31.0,1,23.0
1838,14.0,0,-14.0
1839,0.0,1,-13.0
1840,0.0,0,14.0
1841,25.0,0,6.0
1842,27.0,1,-0.0
1843,16.0,0,2.0
1844,0.0,0,1.0
1845,0.0,0,22.0
1846,25.0,0,6.0
1847,29.0,0,-10.0
1848,25.0,0,6.0
1849,8.0,0,-8.0
1850,0.0,1,-11.0
1851,30.0,0,-7.0
1852,25.0,0,6.0
1853,31.0,0,0.0
1854,0.0,0,0.0
1855,0.0,0,0.0
1856,0.0,0,25.0
1857,0.0,0,0.0
1858,2.0,0,0.0
1859,30.0,0,-22.0
1860,23.0,0,8.0
1861,6.0,0,-6.0
1862,0.0,0,0.0
1863,13.0,0,18.0
1864,9.0,0,1.0
1865,29.0,0,2.0
1866,31.0,1,17.0
1867,31.0,0,-31.0
1868,26.0,0,-6.0
1869,21.0,0,10.0
1870,28.0,0,3.0
1871,31.0,0,0.0
1872,0.0,0,25.0
1873,24.0,0,7.0
1874,0.0,0,1.0
1875,0.0,0,21.0
1876,27.0,0,4.0
1877,6.0,1,6.0
1878,12.0,1,-0.0
1879,0.0,0,18.0
1880,0.0,0,10.0
1881,8.0,0,-8.0
1882,0.0,0,0.0
1883,14.0,0,-0.0
1884,13.0,0,-2.0
1885,4.0,0,27.0
1886,31.0,0,0.0
1887,24.0,0,1.0
1888,13.0,0,-10.0
1889,0.0,0,4.0
1890,22.0,0,9.0
1891,12.0,0,19.0
1892,0.0,0,0.0
1893,13.0,0,13.0
1894,23.0,1,23.0
1895,0.0,0,0.0
1896,2.0,0,9.0
1897,20.0,0,-20.0
1898,31.0,0,-12.0
1899,24.0,1,-7.0
1900,12.0,0,-6.0
1901,16.0,0,-16.0
1902,6.0,0,4.0
1903,30.0,0,1.0
1904,0.0,1,0.0
1905,0.0,0,0.0
1906,29.0,0,-12.0
1907,0.0,0,31.0
1908,31.0,0,0.0
1909,0.0,0,0.0
1910,5.0,0,-5.0
1911,22.0,0,5.0
1912,0.0,0,5.0
1913,31.0,0,0.0
1914,0.0,0,0.0
1915,0.0,0,11.0
1916,0.0,0,23.0
1917,0.0,0,27.0
1918,0.0,0,0.0
1919,14.0,0,11.0
1920,11.0,0,5.0
1921,0.0,0,9.0
1922,21.0,0,10.0
1923,0.0,0,0.0
1924,31.0,0,0.0
1925,0.0,1,0.0
1926,2.0,0,-2.0
1927,0.0,0,0.0
1928,31.0,0,0.0
1929,28.0,0,3.0
1930,1.0,0,-1.0
1931,18.0,0,13.0
1932,0.0,0,0.0
1933,0.0,0,0.0
1934,12.0,0,-12.0
1935,24.0,0,-2.0
1936,31.0,0,0.0
1937,9.0,0,19.0
1938,0.0,0,0.0
1939,26.0,0,3.0
1940,19.0,0,-19.0
1941,14.0,0,-7.0
1942,31.0,0,0.0
1943,0.0,0,0.0
1944,11.0,0,0.0
1945,10.0,0,21.0
1946,0.0,0,16.0
1947,0.0,1,0.0
1948,0.0,0,0.0
1949,6.0,0,-6.0
1950,15.0,0,16.0
1951,19.0,0,-19.0
1952,0.0,0,0.0
1953,0.0,0,0.0
1954,28.0,0,-17.0
1955,0.0,0,0.0
1956,0.0,0,0.0
1957,0.0,0,19.0
1958,0.0,1,0.0
1959,4.0,1,-6.0
1960,1.0,0,0.0
1961,0.0,0,0.0
1962,21.0,0,10.0
1963,31.0,0,-25.0
1964,19.0,0,-15.0
1965,0.0,0,21.0
1966,3.0,0,2.0
1967,11.0,0,-5.0
1968,29.0,0,2.0
1969,0.0,0,0.0
1970,0.0,0,5.0
1971,31.0,1,2.0
1972,0.0,1,-27.0
1973,0.0,0,31.0
1974,0.0,0,10.0
1975,0.0,0,10.0
1976,0.0,0,11.0
1977,2.0,1,2.0
1978,0.0,0,31.0
1979,30.0,0,-30.0
1980,3.0,0,-3.0
1981,31.0,1,3.0
1982,0.0,0,15.0
1983,0.0,0,0.0
1984,20.0,0,11.0
1985,11.0,0,-11.0
1986,0.0,0,0.0
1987,16.0,1,-13.0
1988,31.0,1,0.0
1989,11.0,0,-5.0
1990,0.0,0,8.0
1991,25.0,0,6.0
1992,0.0,0,21.0
1993,0.0,1,0.0
1994,0.0,0,0.0
1995,0.0,0,31.0
1996,30.0,1,16.0
1997,0.0,0,18.0
1998,31.0,0,-26.0
1999,21.0,0,-21.0
2000,31.0,1,8.0
2001,0.0,0,31.0
2002,0.0,0,0.0
2003,14.0,0,9.0
2004,0.0,0,5.0
2005,31.0,0,-31.0
2006,0.0,0,31.0
2007,1.0,0,8.0
2008,3.0,1,-18.0
2009,31.0,0,0.0
2010,21.0,0,-7.0
2011,6.0,0,23.0
2012,31.0,1,11.0
2013,31.0,0,-8.0
2014,4.0,0,17.0
2015,29.0,0,2.0
2016,25.0,0,-25.0
2017,0.0,0,0.0
2018,0.0,0,0.0
2019,0.0,0,23.0
2020,0.0,0,0.0
2021,1.0,0,11.0
2022,26.0,0,-10.0
2023,26.0,0,5.0
2024,26.0,0,-10.0
2025,0.0,1,-15.0
2026,4.0,0,-4.0
2027,18.0,0,13.0
2028,31.0,1,31.0
2029,0.0,0,0.0
2030,30.0,0,1.0
2031,19.0,0,-19.0
2032,0.0,0,0.0
2033,12.0,0,-12.0
2034,31.0,0,-8.0
2035,0.0,0,31.0
2036,30.0,0,-30.0
2037,31.0,0,0.0
2038,25.0,0,6.0
2039,3.0,0,14.0
2040,6.0,0,-6.0
2041,0.0,1,-9.0
2042,6.0,0,25.0
2043,1.0,0,-1.0
2044,29.0,0,-5.0
2045,20.0,0,-10.0
2046,0.0,0,0.0
2047,18.0,0,13.0
2048,17.0,0,-15.0
2049,29.0,0,2.0
2050,18.0,0,13.0
2051,31.0,0,-31.0
2052,30.0,0,0.0
2053,8.0,0,-8.0
2054,20.0,0,-0.0
2055,4.0,1,-20.0
2056,23.0,0,-4.0
2057,18.0,0,13.0
2058,23.0,0,1.0
2059,26.0,0,-26.0
2060,16.0,0,3.0
2061,1.0,0,17.0
2062,26.0,0,-26.0
2063,9.0,0,-9.0
2064,25.0,0,-12.0
2065,23.0,0,8.0
2066,6.0,0,-6.0
2067,2.0,0,-2.0
2068,6.0,0,10.0
2069,19.0,0,12.0
2070,23.0,0,-9.0
2071,23.0,0,8.0
2072,8.0,0,14.0
2073,7.0,0,24.0
2074,24.0,0,-5.0
2075,26.0,0,-8.0
2076,16.0,0,-16.0
2077,22.0,0,-22.0
2078,22.0,0,9.0
2079,23.0,0,1.0
2080,23.0,0,-23.0
2081,28.0,0,-7.0
2082,9.0,0,19.0
2083,15.0,0,2.0
2084,19.0,0,12.0
2085,17.0,0,-17.0
2086,11.0,0,-0.0
2087,22.0,0,-6.0
2088,31.0,0,0.0
2089,14.0,0,15.0
2090,25.0,0,6.0
2091,27.0,0,4.0
2092,13.0,0,17.0
2093,31.0,0,-31.0
2094,23.0,0,8.0
2095,0.0,0,16.0
2096,17.0,0,-1.0
2097,0.0,0,12.0
2098,28.0,0,3.0
2099,14.0,0,17.0
2100,23.0,0,-1.0
2101,22.0,0,9.0
2102,6.0,0,-6.0
2103,0.0,0,13.0
2104,26.0,0,0.0
2105,21.0,0,10.0
2106,0.0,0,0.0
2107,15.0,0,-15.0
2108,0.0,0,31.0
2109,28.0,0,-7.0
2110,31.0,0,-3.0
2111,0.0,0,14.0
2112,31.0,0,-5.0
2113,26.0,0,5.0
2114,18.0,0,-18.0
2115,0.0,0,2.0
2116,23.0,0,1.0
2117,0.0,1,-21.0
2118,25.0,0,-25.0
2119,31.0,1,15.0
2120,5.0,0,-5.0
2121,23.0,0,-17.0
2122,0.0,0,12.0
2123,26.0,0,-7.0
2124,5.0,0,-5.0
2125,16.0,0,-10.0
2126,27.0,0,-7.0
2127,24.0,0,-9.0
2128,17.0,0,14.0
2129,28.0,0,3.0
2130,13.0,0,-13.0
2131,0.0,0,31.0
2132,0.0,0,0.0
2133,14.0,0,-14.0
2134,16.0,0,-14.0
2135,23.0,0,-23.0
2136,0.0,0,0.0
2137,0.0,0,0.0
2138,31.0,0,-26.0
2139,21.0,0,10.0
2140,29.0,0,2.0
2141,12.0,0,-12.0
2142,17.0,0,-10.0
2143,27.0,0,-2.0
2144,0.0,0,0.0
2145,13.0,0,-13.0
2146,31.0,1,14.0
2147,12.0,0,-12.0
2148,20.0,0,6.0
2149,10.0,0,8.0
2150,0.0,0,9.0
2151,6.0,0,24.0
2152,7.0,0,-7.0
2153,31.0,1,6.0
2154,26.0,0,-26.0
2155,31.0,0,-23.0
2156,31.0,0,-28.0
2157,9.0,0,18.0
2158,0.0,0,0.0
2159,0.0,0,23.0
2160,22.0,0,1.0
2161,31.0,0,-13.0
2162,26.0,0,-26.0
2163,1.0,1,-8.0
2164,1.0,0,30.0
2165,0.0,0,0.0
2166,14.0,0,-14.0
2167,0.0,0,11.0
2168,31.0,1,2.0
2169,19.0,0,7.0
2170,20.0,0,-11.0
2171,0.0,0,0.0
2172,17.0,0,-17.0
2173,0.0,0,22.0
2174,0.0,1,0.0
2175,6.0,0,-6.0
2176,30.0,0,1.0
2177,17.0,0,-9.0
2178,24.0,0,7.0
